Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/14  08:00:00,10352139.944987673,1710000.0,1136544.5956399357,7505595.349347737,6705648.4921094235,0.0,1350000.0,5054701.577528528,5054701.577528528,2750606.827071711,4.940375220030546e-9 
 01/14  09:00:00,36008121.40708715,25732800.0,1136544.5956399357,9138776.811447212,8137021.945384717,0.0,18532800.0,5044801.994564116,5044801.994564116,16192655.035617698,-1.5133991837501526e-9 
 01/14  10:00:00,46698265.05797125,34859520.0,1184003.4545004596,10654741.603470791,9484644.288126014,0.0,18659520.0,2496984.447522029,2496984.447522029,26872438.24073517,-2.9103830456733704e-9 
 01/14  11:00:00,48842888.795266375,35841600.0,1269385.913347533,11731902.881918842,10496145.147466784,0.0,19641600.0,231498.29481985685,231498.29481985685,27288290.274998114,-6.05359673500061e-9 
 01/14  12:00:00,45204782.29963812,31422420.0,1383157.3403748467,12399204.959263284,11229129.67219677,0.0,15222420.0,0.0,0.0,24135005.347173482,-2.7939677238464355e-9 
 01/14  13:00:00,37198044.0067785,24701760.0,1342158.841316377,11154125.16546213,10124113.593835877,0.0,8501760.0,0.0,0.0,22226517.605215654,-5.122274160385132e-9 
 01/14  14:00:00,38406843.44092237,25764480.0,1502357.6455260355,11140005.795396343,10230195.762699746,0.0,9564480.0,0.0,0.0,18778558.853224292,-3.026798367500305e-9 
 01/14  15:00:00,37389873.000652954,25027200.0,1544357.4940377309,10818315.506615222,9967532.357430162,0.0,10627200.0,0.0,0.0,18861978.637259133,-4.190951585769653e-9 
 01/14  16:00:00,34662912.41647644,23227200.0,1418921.559473557,10016790.857002886,9156674.143044416,0.0,10627200.0,0.0,0.0,16792567.97655145,-4.423782229423523e-9 
 01/14  17:00:00,34210388.56701524,24073200.0,1249857.138772813,8887331.428242426,7963758.61720333,0.0,15073200.0,0.0,0.0,11575357.524749542,-7.683411240577698e-9 
 01/14  18:00:00,45350965.01631528,35524800.0,1202360.5079448633,8623804.508370416,7610211.261009486,0.0,26524800.0,2801.7197273898914,2801.7197273898914,1890233.1152723173,-3.026798367500305e-9 
 01/14  19:00:00,31214905.886420045,21600000.0,1136544.5956399357,8478361.290780112,7406394.098324509,0.0,16200000.0,5342175.034643199,5342175.034643199,0.0,-2.3283064365386963e-9 
 01/14  20:00:00,19826276.29629211,10800000.0,1136544.5956399357,7889731.700652174,6932761.120593338,0.0,5400000.0,5190038.81156888,5190038.81156888,0.0,-2.6775524020195007e-9 
 01/14  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,2.3283064365386963e-10 
 01/14  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.979060471057892e-9 
 01/14  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/14  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.238689482212067e-10 
 01/15  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/15  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/15  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.0372681319713593e-10 
 01/15  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.434251993894577e-9 
 01/15  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.7834979593753815e-9 
 01/15  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.336470738053322e-9 
 01/15  07:00:00,8996416.622827454,1710000.0,1136544.5956399357,6149872.027187517,5498271.483768334,0.0,1350000.0,5119506.11002577,5119506.11002577,0.0,1.5788828022778034e-9 
 01/15  08:00:00,10019598.1295098,1686240.0,1136544.5956399357,7196813.5338698635,6430075.920392601,0.0,1326240.0,5091885.541912282,5091885.541912282,3927610.528790866,4.99130692332983e-9 
 01/15  09:00:00,35616647.89623994,25732800.0,1137525.1842502076,8746322.711989727,7791024.629698142,0.0,18532800.0,5032301.791664895,5032301.791664895,20012764.233805493,-3.14321368932724e-9 
 01/15  10:00:00,43561692.473543145,32325300.0,1195618.639436314,10040773.834106833,8944684.700912103,0.0,16125300.0,1935054.5077453256,1935054.5077453256,26564088.069623217,-3.259629011154175e-9 
 01/15  11:00:00,41905954.335326314,29556000.0,1238971.5200850077,11110982.815241307,9917462.866405513,0.0,13356000.0,333830.09119971324,333830.09119971324,26601728.25918782,-9.080395102500916e-9 
 01/15  12:00:00,39743455.408032924,26295840.0,1337416.4917753856,12110198.916257538,10914145.396259565,0.0,10095840.0,0.0,0.0,23553106.93615015,-8.149072527885437e-9 
 01/15  13:00:00,37240203.50246787,24701760.0,1273409.45924797,11265034.043219894,10130020.29870313,0.0,8501760.0,0.0,0.0,20287734.338741563,-4.423782229423523e-9 
 01/15  14:00:00,38970743.9641609,25764480.0,1450783.2260158537,11755480.738145038,10713453.768131454,0.0,9564480.0,0.0,0.0,20337805.19289223,-4.6566128730773926e-9 
 01/15  15:00:00,37992820.55180716,25027200.0,1512468.896377228,11453151.655429933,10486519.773190664,0.0,10627200.0,0.0,0.0,21133178.394428376,-6.28642737865448e-9 
 01/15  16:00:00,34864167.3168283,23227200.0,1409893.4414117718,10227073.875416528,9315763.692987718,0.0,10627200.0,0.0,0.0,18903307.49480193,-5.122274160385132e-9 
 01/15  17:00:00,36320149.7763503,26740800.0,1231648.8496557896,8347700.92669451,7443840.672582569,0.0,17740800.0,0.0,0.0,9098359.099682026,-5.820766091346741e-9 
 01/15  18:00:00,44962250.46262761,36000000.0,1194540.9244822683,7767709.538145345,6824092.788987644,0.0,27000000.0,116006.36627010132,116006.36627010132,1899455.137897658,-3.026798367500305e-9 
 01/15  19:00:00,30535932.835950825,21600000.0,1136544.5956399357,7799388.240310888,6807462.482321,0.0,16200000.0,5405668.188148208,5405668.188148208,0.0,-2.0954757928848267e-9 
 01/15  20:00:00,19754995.414156098,10800000.0,1136544.5956399357,7818450.818516163,6872346.020228034,0.0,5400000.0,5214925.107044099,5214925.107044099,0.0,-2.561137080192566e-9 
 01/15  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,1.6298145055770874e-9 
 01/15  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.280568540096283e-9 
 01/15  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-10 
 01/15  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.7939677238464355e-9 
 01/16  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4551915228366852e-9 
 01/16  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/16  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.731149137020111e-10 
 01/16  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/16  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.238689482212067e-10 
 01/16  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.1827872842550278e-9 
 01/16  07:00:00,9386700.547378754,1710000.0,1136544.5956399357,6540155.9517388195,5841059.2320036255,0.0,1350000.0,5111119.11264717,5111119.11264717,40244.89095488642,4.001776687800884e-10 
 01/16  08:00:00,10588225.537626725,1686240.0,1136544.5956399357,7765440.941986788,6927475.644301046,0.0,1326240.0,5044073.735496324,5044073.735496324,3678406.2479988607,-2.750311978161335e-9 
 01/16  09:00:00,35380874.95713771,24504840.0,1136544.595639936,9739490.361497782,8659270.146574391,0.0,17304840.0,4997843.562299103,4997843.562299103,17392704.86888947,-1.7462298274040222e-9 
 01/16  10:00:00,43937249.367746614,31480560.0,1178411.3752655888,11278277.992481023,10026267.054575998,0.0,15280560.0,2733544.4805988483,2733544.4805988483,24476550.62986683,-2.6775524020195007e-9 
 01/16  11:00:00,45392133.23382353,31809600.0,1240231.0911069964,12342302.142716538,10999408.603936028,0.0,15609600.0,421314.9181356006,421314.9181356006,26698472.60450019,-1.1641532182693481e-9 
 01/16  12:00:00,41236039.282037385,27140580.0,1310063.142580542,12785396.139456846,11477634.189004613,0.0,10940580.0,0.0,0.0,23710426.86350415,-2.561137080192566e-9 
 01/16  13:00:00,38007241.45002455,24701760.0,1260657.5935819035,12044823.856442655,10791947.525959332,0.0,8501760.0,0.0,0.0,20564434.796338588,-2.561137080192566e-9 
 01/16  14:00:00,39528052.17037787,25764480.0,1418273.8613484534,12345298.309029426,11197986.1136396,0.0,9564480.0,0.0,0.0,19428181.386312038,-2.3283064365386963e-9 
 01/16  15:00:00,38318457.95944944,25027200.0,1437826.639766521,11853431.31968292,10777402.498357583,0.0,10627200.0,0.0,0.0,18273663.82842108,-3.259629011154175e-9 
 01/16  16:00:00,36577115.69734693,25005600.0,1313922.7138029817,10257592.983543953,9242559.27883207,0.0,12405600.0,0.0,0.0,12991120.339556469,-3.4924596548080444e-9 
 01/16  17:00:00,30468804.809423964,20516400.0,1213313.611471342,8739091.197952619,7736001.426338113,0.0,11516400.0,0.0,0.0,16808682.051079407,-3.4924596548080444e-9 
 01/16  18:00:00,42870212.30199593,33685200.0,1191408.8313397113,7993603.470656218,7026944.221292168,0.0,24685200.0,306063.56949033635,306063.56949033635,5178323.85955088,-3.259629011154175e-9 
 01/16  19:00:00,30502649.419080317,21600000.0,1136544.5956399357,7766104.82344038,6788643.933283656,0.0,16200000.0,5437344.574254986,5437344.574254986,0.0,-4.423782229423523e-9 
 01/16  20:00:00,19407606.442290626,10800000.0,1136544.5956399357,7471061.84665069,6577266.795955384,0.0,5400000.0,5226252.274178342,5226252.274178342,0.0,-1.3969838619232178e-9 
 01/16  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/16  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-9 
 01/16  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.3178366720676422e-9 
 01/16  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.820766091346741e-10 
 01/17  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,7.566995918750763e-10 
 01/17  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6193447411060333e-9 
 01/17  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/17  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/17  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/17  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,9.604264050722122e-10 
 01/17  07:00:00,9949250.147914138,1710000.0,1136544.5956399357,7102705.552274203,6337798.384978969,0.0,1350000.0,5095523.234233405,5095523.234233405,40244.6300484214,-1.367880031466484e-9 
 01/17  08:00:00,10789124.49680024,1686240.0,1136544.5956399357,7966339.901160305,7107958.785323495,0.0,1326240.0,5070971.030897397,5070971.030897397,3885318.898087523,2.291926648467779e-9 
 01/17  09:00:00,35063754.40264851,24504840.0,1136699.1051332676,9422215.297515247,8386782.876188138,0.0,17304840.0,5070154.055430686,5070154.055430686,19033584.706696294,-2.444721758365631e-9 
 01/17  10:00:00,42588542.5956007,31029120.0,1188594.7708143776,10370827.82478632,9235409.40127885,0.0,14829120.0,2193244.966443776,2193244.966443776,25007124.42426607,-6.984919309616089e-10 
 01/17  11:00:00,41081547.01198769,28605600.0,1234802.337159107,11241144.674828589,10026342.776189314,0.0,12405600.0,382400.51825151773,382400.51825151773,26073544.318367578,-4.190951585769653e-9 
 01/17  12:00:00,39404934.22396702,26295840.0,1307897.2889825124,11801196.934984507,10600152.013105271,0.0,10095840.0,0.0,0.0,23669838.849694975,-2.561137080192566e-9 
 01/17  13:00:00,37153805.872055955,24701760.0,1249855.244553634,11202190.627502322,10021956.707855344,0.0,8501760.0,0.0,0.0,21160209.21792777,-2.3283064365386963e-10 
 01/17  14:00:00,39293853.70545274,25764480.0,1404791.6053770822,12124582.100075655,10974795.812787166,0.0,9564480.0,0.0,0.0,20636810.62318939,-7.683411240577698e-9 
 01/17  15:00:00,38678753.8051362,25027200.0,1426485.0329105614,12225068.772225635,11084544.040273108,0.0,10627200.0,0.0,0.0,19431391.95932746,-8.381903171539307e-9 
 01/17  16:00:00,35404079.906351164,23227200.0,1323757.2761503926,10853122.630200766,9773260.826098636,0.0,10627200.0,0.0,0.0,16444317.578124631,-3.026798367500305e-9 
 01/17  17:00:00,31053095.05970124,20516400.0,1229303.4512071684,9307391.608494077,8262538.857594239,0.0,11516400.0,0.0,0.0,18727119.94938136,-2.3283064365386963e-9 
 01/17  18:00:00,42976947.42123998,33685200.0,1201612.5393794496,8090134.881860532,7125667.699749635,0.0,24685200.0,38128.42783803791,38128.42783803791,5537731.202026858,-2.3283064365386963e-10 
 01/17  19:00:00,30154647.57561691,21600000.0,1136544.5956399357,7418102.979976974,6479757.419502658,0.0,16200000.0,5399995.066315914,5399995.066315914,0.0,-9.313225746154785e-10 
 01/17  20:00:00,18760196.444817852,10800000.0,1136544.5956399357,6823651.8491779175,6002601.0576187605,0.0,5400000.0,5211447.674680265,5211447.674680265,0.0,-2.0954757928848267e-9 
 01/17  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/17  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/17  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.540197551250458e-9 
 01/17  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-10 
 01/18  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3387762010097504e-9 
 01/18  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.57160684466362e-9 
 01/18  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.6670826375484467e-9 
 01/18  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.9976945370435715e-9 
 01/18  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/18  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.7066562324762344e-9 
 01/18  07:00:00,9205897.62652031,1710000.0,1136544.5956399357,6359353.030880372,5676830.301059802,0.0,1350000.0,5097859.291225454,5097859.291225454,0.0,-3.92901711165905e-10 
 01/18  08:00:00,10111008.29177465,1710000.0,1136544.5956399357,7264463.6961347135,6480335.989091496,0.0,1350000.0,5044680.796759071,5044680.796759071,2475722.184535172,-5.966285243630409e-10 
 01/18  09:00:00,35556316.41491722,25732800.0,1136544.5956399357,8686971.819277287,7724580.668168886,0.0,18532800.0,5014849.455978448,5014849.455978448,14123243.83521063,-2.9103830456733704e-10 
 01/18  10:00:00,41708321.061747424,30577680.0,1164399.16905469,9966241.892692734,8855956.091427442,0.0,14377680.0,3422652.574216421,3422652.574216421,23461069.670303497,-1.5133991837501526e-9 
 01/18  11:00:00,38883395.746066816,26827200.0,1196885.404019066,10859310.342047747,9656135.259784121,0.0,10627200.0,1501477.2768226634,1501477.2768226634,23028881.085427143,4.656612873077393e-10 
 01/18  12:00:00,38871432.860064626,26295840.0,1255614.714296876,11319978.145767748,10115360.570043504,0.0,10095840.0,37832.24906573533,37832.24906573533,23619523.32132462,-7.683411240577698e-9 
 01/18  13:00:00,36685422.84715544,24701760.0,1224214.0845354628,10759448.762619978,9607695.41189896,0.0,8501760.0,0.0,0.0,20673937.38320297,-1.6298145055770874e-9 
 01/18  14:00:00,38625005.54034985,25764480.0,1381270.7093022252,11479254.831047617,10403063.305575723,0.0,9564480.0,0.0,0.0,18773473.870305836,-5.3551048040390015e-9 
 01/18  15:00:00,37984471.2530271,25027200.0,1478712.9636547072,11478558.289372388,10480462.22393053,0.0,10627200.0,0.0,0.0,21774926.80406829,-3.259629011154175e-9 
 01/18  16:00:00,35206362.691044874,23227200.0,1425804.5252901565,10553358.165754717,9619685.33110236,0.0,10627200.0,0.0,0.0,21642861.478187487,-1.6298145055770874e-9 
 01/18  17:00:00,33794274.95164992,24073200.0,1243529.2732470015,8477545.678402914,7573850.635465928,0.0,15073200.0,0.0,0.0,11959677.685443066,-9.313225746154785e-10 
 01/18  18:00:00,43017765.48510152,34099200.0,1214458.381476235,7704107.103625293,6804978.246215366,0.0,25099200.0,0.0,0.0,6363538.124721203,-5.820766091346741e-9 
 01/18  19:00:00,29924307.089701205,21600000.0,1136544.5956399357,7187762.494061269,6271019.626848044,0.0,16200000.0,5433566.733949306,5433566.733949306,0.0,-3.725290298461914e-9 
 01/18  20:00:00,18726449.054827586,10800000.0,1136544.5956399357,6789904.45918765,5965618.378369436,0.0,5400000.0,5224932.836706661,5224932.836706661,0.0,-2.7939677238464355e-9 
 01/18  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-1.7462298274040222e-9 
 01/18  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/18  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-9 
 01/18  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/19  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.444721758365631e-9 
 01/19  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.4924596548080444e-10 
 01/19  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.280568540096283e-9 
 01/19  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.8044374883174896e-9 
 01/19  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.9208528101444244e-9 
 01/19  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/19  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,50340.33988627352,-1.3387762010097504e-9 
 01/19  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2436989.8170219082,-9.604264050722122e-10 
 01/19  09:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,14508712.396274598,-4.103640094399452e-9 
 01/19  10:00:00,5718624.595639936,4582080.0,1136544.595639936,0.0,0.0,0.0,982080.0,0.0,0.0,26727452.08405307,4.656612873077393e-10 
 01/19  11:00:00,5629704.595639936,4493160.0,1136544.5956399357,0.0,0.0,0.0,893160.0,0.0,0.0,27397109.977410145,3.725290298461914e-9 
 01/19  12:00:00,5356824.595639936,4220280.0,1136544.5956399357,0.0,0.0,0.0,620280.0,0.0,0.0,24101813.699498158,-1.6298145055770874e-9 
 01/19  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22453304.26994098,-2.0954757928848267e-9 
 01/19  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21118483.283901792,-3.958120942115784e-9 
 01/19  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21499498.62045444,-1.3969838619232178e-9 
 01/19  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17642667.45113453,2.0954757928848267e-9 
 01/19  17:00:00,5445744.595639936,4309200.0,1136544.5956399357,0.0,0.0,0.0,709200.0,0.0,0.0,13210543.477868052,-5.122274160385132e-9 
 01/19  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5823289.684276253,-3.259629011154175e-9 
 01/19  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.7939677238464355e-9 
 01/19  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.307366907596588e-9 
 01/19  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.51925802230835e-9 
 01/19  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/19  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-9 
 01/19  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.2118911147117615e-9 
 01/20  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/20  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/20  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.57160684466362e-9 
 01/20  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6298145055770874e-9 
 01/20  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.3760443329811096e-9 
 01/20  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/20  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,456466.6770302426,-4.94765117764473e-10 
 01/20  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,6992811.065647166,-1.8917489796876907e-9 
 01/20  09:00:00,5858124.595639936,4721580.0,1136544.5956399357,0.0,0.0,0.0,1121580.0,0.0,0.0,24785160.03598144,-5.034962669014931e-9 
 01/20  10:00:00,5697924.595639936,4561380.0,1136544.5956399357,0.0,0.0,0.0,961380.0,0.0,0.0,26967874.74335042,-3.3760443329811096e-9 
 01/20  11:00:00,5721684.595639936,4585140.0,1136544.5956399357,0.0,0.0,0.0,985140.0,0.0,0.0,28420107.26508133,-4.656612873077393e-10 
 01/20  12:00:00,5357043.049236775,4220280.0,1136763.049236775,0.0,0.0,0.0,620280.0,0.0,0.0,23737308.60551749,-3.259629011154175e-9 
 01/20  13:00:00,5425044.595639936,4288500.0,1136544.5956399357,0.0,0.0,0.0,688500.0,0.0,0.0,18753076.82468556,-2.0954757928848267e-9 
 01/20  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,18742853.579799157,-5.122274160385132e-9 
 01/20  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21659513.583526786,-6.984919309616089e-10 
 01/20  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21727344.79035526,-4.423782229423523e-9 
 01/20  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17733157.117835134,-1.6298145055770874e-9 
 01/20  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,3684269.497222205,-3.259629011154175e-9 
 01/20  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.889443516731262e-9 
 01/20  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/20  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/20  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/20  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.841705620288849e-9 
 01/20  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/21  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
