Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/15  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.648448571562767e-9 
 01/15  07:00:00,8998117.424421867,1710000.0,1136544.5956399357,6151572.828781931,5499399.892192813,0.0,1350000.0,5162586.16541925,5162586.16541925,0.0,-4.001776687800884e-10 
 01/15  08:00:00,10021601.586927552,1686240.0,1136544.5956399357,7198816.991287617,6430052.700196326,0.0,1326240.0,3619534.6336887227,3619534.6336887227,3927610.528790866,6.984919309616089e-10 
 01/15  09:00:00,35618675.4716917,25732800.0,1141348.476541253,8744526.995150443,7789578.809314782,0.0,18532800.0,5593284.9188884795,5593284.9188884795,20012764.233805493,-2.5029294192790985e-9 
 01/15  10:00:00,43578536.9828371,32325300.0,1209475.7186058853,10043761.264231224,8948165.129059318,0.0,16125300.0,1558290.422359018,1558290.422359018,26564088.069623217,-5.122274160385132e-9 
 01/15  11:00:00,42771959.34327924,29556000.0,1368800.7821069725,11847158.561172267,10658731.21813856,0.0,13356000.0,0.0,0.0,26601728.25918782,-5.587935447692871e-9 
 01/15  12:00:00,40934538.984590665,26295840.0,1519665.8426698032,13119033.141920857,11929459.254697822,0.0,10095840.0,0.0,0.0,23553106.93615015,-4.423782229423523e-9 
 01/15  13:00:00,38448480.56365385,24701760.0,1421327.689408405,12325392.874245446,11197898.934286667,0.0,8501760.0,0.0,0.0,20287734.338741563,-4.6566128730773926e-9 
 01/15  14:00:00,40222436.872196466,25764480.0,1674240.8277774537,12783716.044419011,11750098.995837774,0.0,9564480.0,0.0,0.0,20337805.19289223,-5.587935447692871e-9 
 01/15  15:00:00,39310129.46707286,25027200.0,1765940.7025821514,12516988.764490701,11558331.020524986,0.0,10627200.0,0.0,0.0,21133178.394428376,-4.6566128730773926e-9 
 01/15  16:00:00,36061621.975224756,23227200.0,1605688.6696902288,11228733.305534523,10326255.5479493,0.0,10627200.0,0.0,0.0,18903307.49480193,-2.561137080192566e-9 
 01/15  17:00:00,37319701.21641441,26740800.0,1333755.7448939853,9245145.47152042,8360844.834205648,0.0,17740800.0,0.0,0.0,9098359.099682026,-5.820766091346741e-9 
 01/15  18:00:00,45652764.079933606,36000000.0,1258327.9221710907,8394436.157762516,7502162.638869595,0.0,27000000.0,0.0,0.0,1899455.137897658,-6.984919309616089e-9 
 01/15  19:00:00,30533809.610246778,21600000.0,1136544.5956399357,7797265.014606838,6824135.854925578,0.0,16200000.0,5631096.282202209,5631096.282202209,0.0,-5.122274160385132e-9 
 01/15  20:00:00,19749507.33992153,10800000.0,1136544.5956399357,7812962.744281596,6873290.034851458,0.0,5400000.0,5318045.605273172,5318045.605273172,0.0,-1.1641532182693481e-9 
 01/15  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-1.979060471057892e-9 
 01/15  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.889443516731262e-9 
 01/15  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4551915228366852e-9 
 01/15  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.0477378964424133e-9 
 01/16  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3865140974521637e-9 
 01/16  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3865140974521637e-9 
 01/16  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.979060471057892e-9 
 01/16  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.604264050722122e-10 
 01/16  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.831235855817795e-9 
 01/16  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.0477378964424133e-9 
 01/16  07:00:00,9387284.71091541,1710000.0,1136544.5956399357,6540740.115275475,5841803.988182536,0.0,1350000.0,5155883.309197274,5155883.309197274,40244.89095488642,2.582964953035116e-9 
 01/16  08:00:00,10587872.557831587,1686240.0,1136544.5956399357,7765087.962191652,6927395.501666448,0.0,1326240.0,5063878.956943993,5063878.956943993,3678406.2479988607,2.7212081477046013e-9 
 01/16  09:00:00,35381003.155245796,24504840.0,1137058.668033655,9739104.487212142,8659237.71268739,0.0,17304840.0,4980663.891711364,4980663.891711364,17392704.86888947,-2.3865140974521637e-9 
 01/16  10:00:00,43951764.29396112,31480560.0,1196204.3510583201,11274999.942902798,10025840.591781499,0.0,15280560.0,1966636.931361483,1966636.931361483,24476550.62986683,-3.026798367500305e-9 
 01/16  11:00:00,46226544.65471324,31809600.0,1369388.3596576066,13047556.29505564,11710277.764582073,0.0,15609600.0,0.0,0.0,26698472.60450019,-3.026798367500305e-9 
 01/16  12:00:00,42406467.33979627,27140580.0,1478457.5487186997,13787429.791077564,12485721.368355365,0.0,10940580.0,0.0,0.0,23710426.86350415,-7.450580596923828e-9 
 01/16  13:00:00,39226285.35453002,24701760.0,1404488.2343078332,13120037.120222192,11874818.412306815,0.0,8501760.0,0.0,0.0,20564434.796338588,-3.4924596548080444e-9 
 01/16  14:00:00,40757855.66047262,25764480.0,1627973.9491610494,13365401.711311566,12227393.797924625,0.0,9564480.0,0.0,0.0,19428181.386312038,-2.3283064365386963e-9 
 01/16  15:00:00,39582150.41832113,25027200.0,1656055.3584620107,12898895.059859127,11831416.249538604,0.0,10627200.0,0.0,0.0,18273663.82842108,-3.026798367500305e-9 
 01/16  16:00:00,37677761.06016772,25005600.0,1462584.0367895276,11209577.023378197,10211509.485252399,0.0,12405600.0,0.0,0.0,12991120.339556469,-2.0954757928848267e-9 
 01/16  17:00:00,31406943.44532099,20516400.0,1308025.376231259,9582518.069089727,8630725.641168607,0.0,11516400.0,0.0,0.0,16808682.051079407,-7.2177499532699585e-9 
 01/16  18:00:00,43494976.94079901,33685200.0,1252639.9957327456,8557136.945066262,7625327.228619259,0.0,24685200.0,0.0,0.0,5178323.85955088,-5.122274160385132e-9 
 01/16  19:00:00,30499320.18359582,21600000.0,1136544.5956399357,7762775.587955884,6802404.914293721,0.0,16200000.0,5319000.388238972,5319000.388238972,0.0,-2.561137080192566e-9 
 01/16  20:00:00,19401547.088632837,10800000.0,1136544.5956399357,7465002.4929929,6577758.385031567,0.0,5400000.0,5180748.995395585,5180748.995395585,0.0,-1.862645149230957e-9 
 01/16  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-3.14321368932724e-9 
 01/16  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/16  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.238689482212067e-10 
 01/16  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/17  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.270098775625229e-9 
 01/17  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.3551048040390015e-9 
 01/17  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6298145055770874e-9 
 01/17  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.1723175197839737e-9 
 01/17  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.2223608791828156e-9 
 01/17  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.3865140974521637e-9 
 01/17  07:00:00,9950390.554723997,1710000.0,1136544.5956399357,7103845.95908406,6338884.732451636,0.0,1350000.0,5078322.319361548,5078322.319361548,40244.6300484214,-7.275957614183426e-10 
 01/17  08:00:00,10789000.56893293,1686240.0,1136544.5956399357,7966215.973292995,7107899.7194754975,0.0,1326240.0,5064368.34096513,5064368.34096513,3885318.898087523,-2.786691766232252e-9 
 01/17  09:00:00,35065001.303379074,24504840.0,1140033.0095722945,9420128.293806776,8385804.059304686,0.0,17304840.0,4868133.496856164,4868133.496856164,19033584.706696294,-2.3283064365386963e-9 
 01/17  10:00:00,42604503.97780774,31029120.0,1205248.442481115,10370135.53532663,9236273.423805274,0.0,14829120.0,1543171.1833053767,1543171.1833053767,25007124.42426607,-4.423782229423523e-9 
 01/17  11:00:00,41906759.100463495,28605600.0,1359147.0323459303,11942012.068117566,10732427.102098955,0.0,12405600.0,0.0,0.0,26073544.318367578,-5.587935447692871e-9 
 01/17  12:00:00,40523100.587916225,26295840.0,1474765.4844956573,12752495.10342057,11560805.464135911,0.0,10095840.0,0.0,0.0,23669838.849694975,-3.026798367500305e-9 
 01/17  13:00:00,38339479.7314657,24701760.0,1388034.37353137,12249685.357934326,11077441.590591911,0.0,8501760.0,0.0,0.0,21160209.21792777,-2.561137080192566e-9 
 01/17  14:00:00,40498830.51634809,25764480.0,1607554.1252441541,13126796.391103934,11986074.420502812,0.0,9564480.0,0.0,0.0,20636810.62318939,-5.3551048040390015e-9 
 01/17  15:00:00,39918833.48329454,25027200.0,1637886.2054401136,13253747.277854433,12121573.010387272,0.0,10627200.0,0.0,0.0,19431391.95932746,-5.587935447692871e-9 
 01/17  16:00:00,36503326.8547204,23227200.0,1477050.9744101726,11799075.880310228,10735941.316322297,0.0,10627200.0,0.0,0.0,16444317.578124631,-1.6298145055770874e-9 
 01/17  17:00:00,32000692.352922708,20516400.0,1331354.370655486,10152937.982267223,9159264.363569556,0.0,11516400.0,0.0,0.0,18727119.94938136,-4.423782229423523e-9 
 01/17  18:00:00,43717192.94574829,33685200.0,1271668.0740904738,8760324.87165782,7830446.893901141,0.0,24685200.0,0.0,0.0,5537731.202026858,-4.6566128730773926e-9 
 01/17  19:00:00,30155342.616704658,21600000.0,1136544.5956399357,7418798.021064723,6498842.247014539,0.0,16200000.0,5318934.781677578,5318934.781677578,0.0,-6.984919309616089e-10 
 01/17  20:00:00,18754876.714869604,10800000.0,1136544.5956399357,6818332.119229668,6003549.885601751,0.0,5400000.0,5179878.253428163,5179878.253428163,0.0,-2.3283064365386963e-9 
 01/17  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,1.862645149230957e-9 
 01/17  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/17  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.2014213502407074e-9 
 01/17  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.2014213502407074e-9 
 01/18  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/18  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-9 
 01/18  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,9.604264050722122e-10 
 01/18  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,8.731149137020111e-11 
 01/18  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.820766091346741e-10 
 01/18  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.5902409106492996e-9 
 01/18  07:00:00,9206848.460961338,1710000.0,1136544.5956399357,6360303.865321402,5677756.450838098,0.0,1350000.0,5085751.97113554,5085751.97113554,0.0,4.554749466478825e-9 
 01/18  08:00:00,10110909.007112943,1710000.0,1136544.5956399357,7264364.411473008,6480310.09581295,0.0,1350000.0,5040169.546351593,5040169.546351593,2475722.184535172,1.0913936421275139e-9 
 01/18  09:00:00,35556131.296160124,25732800.0,1136544.5956399357,8686786.700520184,7724549.07869523,0.0,18532800.0,5013142.4748427905,5013142.4748427905,14123243.83521063,-1.57160684466362e-9 
 01/18  10:00:00,41717733.602556,30577680.0,1178584.5931464448,9961469.009409554,8855016.597865168,0.0,14377680.0,2739682.8816760983,2739682.8816760983,23461069.670303497,-4.307366907596588e-9 
 01/18  11:00:00,39386618.511917815,26827200.0,1295360.1178525472,11264058.394065263,10068407.828737566,0.0,10627200.0,191971.41380571917,191971.41380571917,23028881.085427143,-3.026798367500305e-9 
 01/18  12:00:00,40055956.8342643,26295840.0,1418232.1859376316,12341884.648326665,11146557.101700258,0.0,10095840.0,0.0,0.0,23619523.32132462,-6.51925802230835e-9 
 01/18  13:00:00,37779444.2596561,24701760.0,1343167.7031768775,11734516.556479225,10591955.953558618,0.0,8501760.0,0.0,0.0,20673937.38320297,-2.561137080192566e-9 
 01/18  14:00:00,39835839.78136653,25764480.0,1578065.9023492225,12493293.8790173,11427180.872871945,0.0,9564480.0,0.0,0.0,18773473.870305836,-4.190951585769653e-9 
 01/18  15:00:00,39252962.60851572,25027200.0,1715796.2970025963,12509966.311513122,11520339.952739878,0.0,10627200.0,0.0,0.0,21774926.80406829,-4.6566128730773926e-9 
 01/18  16:00:00,36417782.73889758,23227200.0,1631090.3529727927,11559492.38592478,10634424.306152456,0.0,10627200.0,0.0,0.0,21642861.478187487,-5.820766091346741e-9 
 01/18  17:00:00,34794406.776815906,24073200.0,1352248.909547771,9368957.867268138,8491467.078432798,0.0,15073200.0,0.0,0.0,11959677.685443066,-1.862645149230957e-9 
 01/18  18:00:00,43799422.53717845,34099200.0,1293156.5241310322,8407066.013047418,7562456.775024928,0.0,25099200.0,0.0,0.0,6363538.124721203,-2.3283064365386963e-10 
 01/18  19:00:00,29933175.58771135,21600000.0,1136544.5956399357,7196630.992071414,6299375.787860812,0.0,16200000.0,5342466.091894117,5342466.091894117,0.0,-2.3283064365386963e-9 
 01/18  20:00:00,18717855.956789464,10800000.0,1136544.5956399357,6781311.361149529,5966156.733170221,0.0,5400000.0,5190311.068551232,5190311.068551232,0.0,-1.979060471057892e-9 
 01/18  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0 
 01/18  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.656612873077393e-10 
 01/18  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.89530235528946e-10 
 01/18  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-9 
 01/19  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.57160684466362e-9 
 01/19  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/19  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.2223608791828156e-9 
 01/19  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.852175384759903e-9 
 01/19  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.7939677238464355e-9 
 01/19  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/19  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,50340.33988627352,-1.280568540096283e-9 
 01/19  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2436989.8170219082,1.7462298274040222e-10 
 01/19  09:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,14508712.396274598,-1.5425030142068863e-9 
 01/19  10:00:00,5718624.595639936,4582080.0,1136544.595639936,0.0,0.0,0.0,982080.0,0.0,0.0,26727452.08405307,-2.270098775625229e-9 
 01/19  11:00:00,5629704.595639936,4493160.0,1136544.5956399357,0.0,0.0,0.0,893160.0,0.0,0.0,27397109.977410145,-4.0745362639427185e-9 
 01/19  12:00:00,5356824.595639936,4220280.0,1136544.5956399357,0.0,0.0,0.0,620280.0,0.0,0.0,24101813.699498158,-1.862645149230957e-9 
 01/19  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22453304.26994098,-3.6088749766349792e-9 
 01/19  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21118483.283901792,-3.026798367500305e-9 
 01/19  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21499498.62045444,-3.026798367500305e-9 
 01/19  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17642667.45113453,-4.656612873077393e-10 
 01/19  17:00:00,5445744.595639936,4309200.0,1136544.5956399357,0.0,0.0,0.0,709200.0,0.0,0.0,13210543.477868052,-2.0954757928848267e-9 
 01/19  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5823289.684276253,-1.862645149230957e-9 
 01/19  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.540197551250458e-9 
 01/19  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-9 
 01/19  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-10 
 01/19  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/19  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.9103830456733704e-9 
 01/19  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.14321368932724e-9 
 01/20  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3865140974521637e-9 
 01/20  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/20  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/20  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.434251993894577e-9 
 01/20  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.731149137020111e-10 
 01/20  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.0745362639427185e-10 
 01/20  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,456466.6770302426,4.94765117764473e-10 
 01/20  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,6992811.065647166,2.2992026060819626e-9 
 01/20  09:00:00,5858124.595639936,4721580.0,1136544.5956399357,0.0,0.0,0.0,1121580.0,0.0,0.0,24785160.03598144,-2.444721758365631e-9 
 01/20  10:00:00,5697924.595639936,4561380.0,1136544.5956399357,0.0,0.0,0.0,961380.0,0.0,0.0,26967874.74335042,-6.402842700481415e-10 
 01/20  11:00:00,5721684.595639936,4585140.0,1136544.5956399357,0.0,0.0,0.0,985140.0,0.0,0.0,28420107.26508133,-2.0954757928848267e-9 
 01/20  12:00:00,5357043.634798353,4220280.0,1136763.6347983521,0.0,0.0,0.0,620280.0,0.0,0.0,23737308.60551749,-2.7939677238464355e-9 
 01/20  13:00:00,5425044.595639936,4288500.0,1136544.5956399357,0.0,0.0,0.0,688500.0,0.0,0.0,18753076.82468556,-4.6566128730773926e-9 
 01/20  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,18742853.579799157,-5.3551048040390015e-9 
 01/20  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21659513.583526786,-5.122274160385132e-9 
 01/20  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21727344.79035526,-3.259629011154175e-9 
 01/20  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17733157.117835134,-4.6566128730773926e-9 
 01/20  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,3684269.497222205,-5.122274160385132e-9 
 01/20  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/20  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.2118911147117615e-9 
 01/20  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.725290298461914e-9 
 01/20  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.6775524020195007e-9 
 01/20  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.259629011154175e-9 
 01/20  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.4924596548080444e-9 
 01/21  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4551915228366852e-9 
 01/21  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.259629011154175e-9 
 01/21  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/21  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.521563485264778e-9 
 01/21  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.076841726899147e-9 
 01/21  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.0477378964424133e-9 
 01/21  07:00:00,8837669.63371615,1710000.0,1136544.5956399357,5991125.038076214,5363073.644146584,0.0,1350000.0,5142804.465495044,5142804.465495044,499392.63749582204,1.1204974725842476e-9 
 01/21  08:00:00,9668033.755166255,1710000.0,1136544.5956399357,6821489.15952632,6106521.447028324,0.0,1350000.0,5116085.373452431,5116085.373452431,7209885.282815628,-2.852175384759903e-9 
 01/21  09:00:00,37279408.192113444,28188720.0,1159169.1971719484,7931518.994941494,7086735.109520257,0.0,20988720.0,3925810.021846758,3925810.021846758,25509200.142844714,-1.979060471057892e-9 
 01/21  10:00:00,48267570.419421345,38354760.0,1253278.6551776219,8659531.764243722,7765462.583546653,0.0,22154760.0,611171.0980758464,611171.0980758464,29984159.06220563,-4.423782229423523e-9 
 01/21  11:00:00,49899477.6140735,37742400.0,1571561.2500164574,10585516.364057038,9699568.164851032,0.0,21542400.0,0.0,0.0,27668525.96134776,-9.313225746154785e-10 
 01/21  12:00:00,46064539.84688306,33170040.0,1712685.3790658112,11181814.467817247,10360876.940801669,0.0,16970040.0,0.0,0.0,23472775.397468638,-6.752088665962219e-9 
 01/21  13:00:00,37371955.27125874,25413120.0,1554863.3705216215,10403971.900737125,9613718.258379862,0.0,9213120.0,0.0,0.0,19855861.896914408,-2.0954757928848267e-9 
 01/21  14:00:00,39397055.80924716,25764480.0,1904457.6176714704,11728118.19157569,10946783.668428745,0.0,9564480.0,0.0,0.0,20692894.664201617,-5.3551048040390015e-9 
 01/21  15:00:00,39168291.28116101,25027200.0,1962494.0638266215,12178597.217334382,11375912.39673935,0.0,10627200.0,0.0,0.0,21337937.153688353,-3.725290298461914e-9 
 01/21  16:00:00,36242707.55468561,23227200.0,1737766.0460051836,11277741.508680424,10466080.058654709,0.0,10627200.0,0.0,0.0,20251244.862488817,-5.3551048040390015e-9 
 01/21  17:00:00,34130205.40086851,23184000.0,1403649.352459408,9542556.048409106,8707518.228270615,0.0,14184000.0,0.0,0.0,12356398.424851732,-3.259629011154175e-9 
 01/21  18:00:00,43196080.538507245,33210000.0,1322107.956057047,8663972.582450194,7829910.174634851,0.0,24210000.0,0.0,0.0,6572901.390671874,-3.725290298461914e-9 
 01/21  19:00:00,29969217.961859196,21600000.0,1136544.5956399357,7232673.366219257,6345273.955726402,0.0,16200000.0,5306355.12892415,5306355.12892415,0.0,-3.4924596548080444e-9 
 01/21  20:00:00,18751473.941831473,10800000.0,1136544.5956399357,6814929.346191537,5995448.866531125,0.0,5400000.0,5176132.821844429,5176132.821844429,0.0,-5.238689482212067e-9 
 01/21  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-2.3283064365386963e-10 
 01/21  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/21  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
